campaign_id,ad_channel,campaign_type,marketing_spend,conversion_rate,impressions
3293,Meta,Brand Awareness,7388.6,0.09,22917
3294,TikTok,Flash Sale,2835.69,0.05,32890
3295,TikTok,Flash Sale,14068.85,0.16,10012
3296,Google,Flash Sale,14279.91,0.16,43551
3297,Email,Flash Sale,11615.17,0.14,1888
3298,TikTok,Flash Sale,14647.69,0.17,23475
3299,Email,Seasonal,14144.85,0.16,40985
3300,Google,Seasonal,5418.14,0.07,21606
3301,Meta,Seasonal,10757.83,0.13,41379
3302,Google,Seasonal,9156.44,0.11,15854
3303,Google,Brand Awareness,17578.29,0.2,21015
3304,Google,Seasonal,9366.36,0.11,29046
3305,Google,Brand Awareness,10580.57,0.13,7971
3306,Email,Brand Awareness,6886.39,0.09,18613
3307,Email,Brand Awareness,19125.34,0.21,13943
3308,Email,Seasonal,19564.52,0.22,42104
3309,Google,Seasonal,11483.68,0.13,27682
3310,Meta,Flash Sale,10066.06,0.12,45151
3311,Google,Seasonal,12974.55,0.15,34314
3312,TikTok,Brand Awareness,14366.3,0.16,5571
3313,Meta,Seasonal,3231.14,0.05,44179
3314,Meta,Brand Awareness,14334.62,0.16,47020
3315,Meta,Flash Sale,1662.17,0.04,42699
3316,Email,Brand Awareness,4105.39,0.06,44195
3317,Meta,Brand Awareness,1976.99,0.04,38350
3318,TikTok,Brand Awareness,8200.54,0.1,31791
3319,Google,Flash Sale,12691.6,0.15,35654
3320,TikTok,Seasonal,19343.02,0.21,18382
3321,TikTok,Brand Awareness,7907.23,0.1,43497
3322,Google,Seasonal,18160.65,0.2,35278
3323,TikTok,Flash Sale,1448.77,0.03,18208
3324,Google,Brand Awareness,18677.47,0.21,25315
3325,Meta,Seasonal,7218.5,0.09,29010
3326,Email,Brand Awareness,9008.94,0.11,41731
3327,Email,Brand Awareness,3706.25,0.06,8132
3328,Meta,Brand Awareness,18537.91,0.21,11851
3329,Email,Brand Awareness,9762.83,0.12,49561
3330,Meta,Seasonal,19141.78,0.21,44590
3331,Google,Seasonal,15321.88,0.17,8376
3332,Email,Seasonal,16089.93,0.18,1327
3333,Google,Flash Sale,14455.26,0.16,15140
3334,Email,Seasonal,1338.65,0.03,12730
3335,Meta,Brand Awareness,14595.01,0.17,2722
3336,Email,Brand Awareness,7573.85,0.1,18705
3337,Email,Brand Awareness,3707.92,0.06,5879
3338,TikTok,Brand Awareness,4285.98,0.06,8196
3339,Email,Seasonal,10942.22,0.13,2241
3340,Email,Brand Awareness,2937.92,0.05,25670
3341,Meta,Flash Sale,2382.44,0.04,43863
3342,Email,Seasonal,2562.04,0.05,48521
3343,Google,Brand Awareness,6630.67,0.09,10954
3344,Google,Flash Sale,12959.43,0.15,7401
3345,Google,Flash Sale,10499.12,0.12,47487
3346,Email,Seasonal,15629.65,0.18,4308
3347,Google,Flash Sale,15689.3,0.18,8760
3348,Email,Brand Awareness,19423.74,0.21,4190
3349,Email,Brand Awareness,7190.97,0.09,34887
3350,Email,Seasonal,7874.52,0.1,30294
3351,TikTok,Seasonal,14437.68,0.16,8579
3352,Google,Flash Sale,19769.83,0.22,2164
3353,Google,Flash Sale,7345.26,0.09,22368
3354,Google,Seasonal,1431.6,0.03,8743
3355,TikTok,Flash Sale,15632.77,0.18,39937
3356,TikTok,Seasonal,13921.13,0.16,40639
3357,Google,Seasonal,12845.48,0.15,41870
3358,Email,Seasonal,9892.32,0.12,7738
3359,TikTok,Brand Awareness,16928.98,0.19,11064
3360,TikTok,Seasonal,13176.12,0.15,3194
3361,Email,Seasonal,8446.07,0.1,10983
3362,Meta,Seasonal,18602.81,0.21,24782
3363,Email,Flash Sale,5846.79,0.08,46702
3364,TikTok,Flash Sale,19088.03,0.21,14009
3365,TikTok,Flash Sale,6215.73,0.08,27568
3366,Meta,Flash Sale,2382.15,0.04,24698
3367,TikTok,Seasonal,19293.18,0.21,17457
3368,Google,Flash Sale,16918.95,0.19,13928
3369,TikTok,Brand Awareness,3370.44,0.05,12186
3370,TikTok,Brand Awareness,2937.03,0.05,29880
3371,Meta,Flash Sale,2974.05,0.05,2275
3372,Email,Flash Sale,5650.3,0.08,2316
3373,TikTok,Flash Sale,11817.54,0.14,32247
3374,Google,Brand Awareness,15042.81,0.17,3033
3375,Meta,Brand Awareness,12105.88,0.14,41091
3376,Meta,Brand Awareness,8160.74,0.1,22475
3377,Email,Seasonal,18795.31,0.21,14742
3378,TikTok,Flash Sale,7580.77,0.1,5865
3379,Email,Seasonal,5206.94,0.07,21062
3380,Google,Flash Sale,8267.9,0.1,25681
3381,Meta,Seasonal,1519.14,0.04,21912
3382,Meta,Seasonal,6714.19,0.09,47136
3383,TikTok,Flash Sale,17812.71,0.2,14724
3384,Meta,Seasonal,6023.55,0.08,47865
3385,Email,Flash Sale,10774.65,0.13,25628
3386,Email,Seasonal,7289.76,0.09,40215
3387,Meta,Seasonal,14280.25,0.16,9594
3388,Meta,Seasonal,1076.46,0.03,33370
3389,TikTok,Seasonal,10249.04,0.12,25972
3390,Google,Seasonal,1978.72,0.04,2219
3391,Google,Seasonal,15195.49,0.17,15111
3392,Email,Brand Awareness,3205.29,0.05,26396
3393,Google,Brand Awareness,6104.88,0.08,47727
3394,Google,Flash Sale,14161.56,0.16,47547
3395,Meta,Seasonal,16914.66,0.19,24801
3396,Meta,Flash Sale,15178.96,0.17,1007
3397,Google,Seasonal,17599.27,0.2,26158
3398,Google,Seasonal,3884.47,0.06,37216
3399,Meta,Brand Awareness,9661.95,0.12,8948
3400,TikTok,Flash Sale,4516.96,0.07,49686
3401,Google,Flash Sale,14233.43,0.16,23810
3402,Meta,Flash Sale,1770.37,0.04,31243
3403,TikTok,Seasonal,4004.79,0.06,49062
3404,Google,Flash Sale,4629.26,0.07,37418
3405,Google,Flash Sale,4218.48,0.06,20101
3406,TikTok,Brand Awareness,4578.24,0.07,25130
3407,Email,Seasonal,5111.35,0.07,21652
3408,Google,Brand Awareness,17933.74,0.2,35125
3409,Google,Seasonal,13469.13,0.15,13983
3410,Meta,Flash Sale,15843.13,0.18,22168
3411,TikTok,Flash Sale,18409.66,0.2,5539
3412,Meta,Brand Awareness,13619.63,0.16,8445
3413,Email,Brand Awareness,13401.39,0.15,44316
3414,Email,Flash Sale,15894.0,0.18,31378
3415,TikTok,Seasonal,5064.65,0.07,38590
3416,TikTok,Brand Awareness,14468.47,0.16,22951
3417,Meta,Brand Awareness,6307.01,0.08,48513
3418,Meta,Brand Awareness,1612.8,0.04,3798
3419,TikTok,Seasonal,13568.93,0.16,7855
3420,Google,Flash Sale,2721.84,0.05,1832
3421,TikTok,Seasonal,15145.14,0.17,29606
3422,Google,Brand Awareness,4143.41,0.06,42532
3423,Email,Seasonal,7689.0,0.1,49290
3424,Google,Brand Awareness,4879.81,0.07,44697
3425,Meta,Seasonal,7384.18,0.09,30381
3426,Google,Brand Awareness,16852.66,0.19,7768
3427,Meta,Flash Sale,19103.81,0.21,17343
3428,Email,Brand Awareness,7894.9,0.1,8819
3429,Google,Flash Sale,10881.71,0.13,14433
3430,TikTok,Flash Sale,4466.43,0.06,13713
3431,TikTok,Seasonal,13398.3,0.15,36967
3432,Google,Brand Awareness,9774.05,0.12,35702
3433,Meta,Flash Sale,13449.46,0.15,5299
3434,Meta,Brand Awareness,9418.55,0.11,7139
3435,TikTok,Seasonal,8544.44,0.11,43594
3436,Meta,Brand Awareness,2400.39,0.04,32278
3437,Email,Brand Awareness,11879.17,0.14,37595
3438,Meta,Seasonal,17689.8,0.2,12462
3439,Google,Brand Awareness,5821.48,0.08,32035
3440,TikTok,Brand Awareness,4184.85,0.06,34345
3441,Meta,Flash Sale,11895.03,0.14,40949
3442,TikTok,Flash Sale,17211.63,0.19,38497
3443,Email,Seasonal,11393.35,0.13,42440
3444,Google,Seasonal,16032.27,0.18,45510
3445,TikTok,Flash Sale,15641.99,0.18,7893
3446,Email,Seasonal,4234.55,0.06,15029
3447,Email,Seasonal,11098.15,0.13,41056
3448,TikTok,Seasonal,18649.05,0.21,46746
3449,Google,Brand Awareness,6238.4,0.08,18849
3450,TikTok,Flash Sale,15313.24,0.17,34102
3451,TikTok,Seasonal,15838.74,0.18,18607
3452,Meta,Brand Awareness,17712.53,0.2,22814
3453,TikTok,Seasonal,10026.29,0.12,15600
3454,Email,Flash Sale,1598.82,0.04,21907
3455,Meta,Brand Awareness,10201.41,0.12,6247
3456,Google,Flash Sale,19169.98,0.21,25476
3457,Google,Seasonal,15941.0,0.18,45924
3458,TikTok,Seasonal,7778.59,0.1,4328
3459,TikTok,Seasonal,18286.05,0.2,6196
3460,Google,Brand Awareness,7817.85,0.1,6545
3461,Google,Flash Sale,9851.38,0.12,37476
3462,Email,Brand Awareness,6333.23,0.08,27231
3463,Google,Seasonal,19250.3,0.21,28461
3464,Google,Seasonal,19574.39,0.22,11365
3465,TikTok,Flash Sale,9613.55,0.12,29804
3466,Email,Brand Awareness,1361.43,0.03,14745
3467,Google,Seasonal,7928.92,0.1,27144
3468,Meta,Flash Sale,17559.91,0.2,40418
3469,Google,Seasonal,9280.61,0.11,2973
3470,Meta,Flash Sale,16418.2,0.18,39535
3471,Email,Brand Awareness,15204.76,0.17,40605
3472,Meta,Flash Sale,5686.87,0.08,39278
3473,Meta,Flash Sale,19560.83,0.22,20671
3474,Meta,Brand Awareness,18079.62,0.2,32146
3475,Meta,Flash Sale,1348.5,0.03,36791
3476,TikTok,Brand Awareness,11600.9,0.14,33427
3477,Email,Flash Sale,17348.42,0.19,41105
3478,Email,Brand Awareness,2095.72,0.04,35571
3479,Meta,Brand Awareness,18586.76,0.21,27874
3480,Email,Flash Sale,15674.77,0.18,2986
3481,Google,Brand Awareness,4624.48,0.07,31479
3482,Google,Seasonal,13102.15,0.15,45178
3483,Email,Brand Awareness,12450.55,0.14,28444
3484,Google,Flash Sale,2140.13,0.04,9049
3485,Email,Brand Awareness,5751.0,0.08,38396
3486,TikTok,Flash Sale,18847.14,0.21,22003
3487,Google,Seasonal,16955.81,0.19,15011
3488,TikTok,Brand Awareness,15218.48,0.17,29051
3489,Email,Flash Sale,11446.66,0.13,45264
3490,Google,Flash Sale,15826.83,0.18,45541
3491,Email,Brand Awareness,8495.71,0.1,43370
3492,Email,Brand Awareness,13445.57,0.15,18905
3493,TikTok,Flash Sale,5741.37,0.08,28372
3494,TikTok,Brand Awareness,2754.73,0.05,30775
3495,TikTok,Seasonal,15624.69,0.18,40055
3496,Meta,Seasonal,1888.98,0.04,38682
3497,Meta,Flash Sale,11486.12,0.13,42551
3498,TikTok,Brand Awareness,2902.34,0.05,26072
3499,Meta,Brand Awareness,17989.97,0.2,39040
3500,Meta,Brand Awareness,2559.31,0.05,1991
