transaction_id,date,product_id,store_id,customer_segment,units_sold,total_sales_revenue,total_discount_given,net_sales,gross_profit,return_rate
2075,2028-09-05,2075,4,Budget,84,13523.16,997.35,12525.81,4815.45,0.09
2076,2028-09-06,2076,15,Premium,62,5048.66,615.1,4433.5599999999995,1707.42,0.05
2077,2028-09-07,2077,17,Premium,85,14463.6,481.14,13982.460000000001,3219.76,0.02
2078,2028-09-08,2078,12,Premium,87,19018.2,2848.52,16169.68,6173.38,0.06
2079,2028-09-09,2079,19,Budget,77,19488.7,788.62,18700.08,3702.79,0.08
2080,2028-09-10,2080,19,Premium,43,3338.52,441.95,2896.57,524.69,0.05
2081,2028-09-11,2081,6,Enterprise,92,7457.52,218.67,7238.85,1637.89,0.08
2082,2028-09-12,2082,13,Budget,50,12236.5,885.34,11351.16,5138.66,0.08
2083,2028-09-13,2083,13,Budget,70,4554.9,540.93,4013.97,820.57,0.04
2084,2028-09-14,2084,17,Premium,49,12939.43,1484.84,11454.59,3876.74,0.08
2085,2028-09-15,2085,10,Enterprise,62,9079.9,497.87,8582.029999999999,2183.01,0.1
2086,2028-09-16,2086,5,Enterprise,52,22832.68,2699.8,20132.88,8684.04,0.05
2087,2028-09-17,2087,10,Premium,36,5818.68,437.67,5381.01,1992.69,0.09
2088,2028-09-18,2088,11,Premium,84,5122.32,202.83,4919.49,2155.05,0.1
2089,2028-09-19,2089,11,Enterprise,37,18232.12,2617.01,15615.109999999999,5877.82,0.07
2090,2028-09-20,2090,18,Budget,32,15569.28,565.51,15003.77,2733.69,0.04
2091,2028-09-21,2091,12,Premium,30,8697.9,619.27,8078.629999999999,2998.43,0.09
2092,2028-09-22,2092,2,Premium,46,8567.04,718.59,7848.450000000001,3225.45,0.06
2093,2028-09-23,2093,11,Premium,34,2208.64,49.09,2159.5499999999997,911.75,0.07
2094,2028-09-24,2094,1,Enterprise,82,39370.66,5204.34,34166.32000000001,13643.36,0.01
2095,2028-09-25,2095,3,Budget,26,6028.62,92.96,5935.66,1279.58,0.1
2096,2028-09-26,2096,3,Premium,70,12171.6,1452.3,10719.300000000001,2152.0,0.06
2097,2028-09-27,2097,15,Enterprise,39,11642.28,186.24,11456.04,5322.51,0.01
2098,2028-09-28,2098,20,Enterprise,43,17729.76,2618.8,15110.96,4642.61,0.1
2099,2028-09-29,2099,19,Premium,73,34685.22,2795.31,31889.91,8140.82,0.02
2100,2028-09-30,2100,3,Budget,48,16603.68,1573.95,15029.73,5791.17,0.07
2101,2028-10-01,2101,8,Enterprise,47,22972.66,361.58,22611.079999999998,10893.98,0.06
2102,2028-10-02,2102,11,Budget,67,21776.34,1598.01,20178.33,5918.05,0.04
2103,2028-10-03,2103,14,Premium,89,18018.05,1464.64,16553.41,7319.66,0.04
2104,2028-10-04,2104,12,Premium,48,3453.12,139.9,3313.22,1125.38,0.06
2105,2028-10-05,2105,16,Enterprise,28,12879.44,1217.86,11661.58,3276.14,0.09
2106,2028-10-06,2106,17,Enterprise,95,24536.6,986.7,23549.899999999998,5994.85,0.06
2107,2028-10-07,2107,3,Budget,56,18231.92,2044.72,16187.199999999999,7044.08,0.03
2108,2028-10-08,2108,4,Enterprise,69,15283.5,1051.73,14231.77,5403.91,0.05
2109,2028-10-09,2109,5,Budget,59,28869.88,4246.14,24623.74,7429.96,0.07
2110,2028-10-10,2110,12,Premium,20,4793.6,612.73,4180.870000000001,623.27,0.03
2111,2028-10-11,2111,18,Premium,54,4972.32,532.88,4439.44,1128.16,0.04
2112,2028-10-12,2112,10,Enterprise,100,21698.0,440.42,21257.58,7193.58,0.07
2113,2028-10-13,2113,10,Budget,55,6273.85,448.47,5825.38,2448.38,0.03
2114,2028-10-14,2114,17,Budget,69,16951.23,1386.37,15564.86,4379.27,0.05
2115,2028-10-15,2115,16,Enterprise,56,23774.8,1333.08,22441.72,8211.0,0.02
2116,2028-10-16,2116,3,Enterprise,94,29065.74,2918.26,26147.480000000003,5517.3,0.04
2117,2028-10-17,2117,15,Budget,27,3166.56,175.42,2991.14,924.02,0.04
2118,2028-10-18,2118,9,Enterprise,45,15172.2,1559.31,13612.890000000001,5903.94,0.08
2119,2028-10-19,2119,1,Premium,90,10484.1,964.81,9519.29,1133.99,0.02
2120,2028-10-20,2120,14,Premium,73,16912.64,1566.12,15346.52,5425.82,0.04
2121,2028-10-21,2121,17,Enterprise,47,7167.97,200.53,6967.4400000000005,1558.21,0.02
2122,2028-10-22,2122,8,Enterprise,41,17377.85,659.01,16718.84,3533.65,0.03
2123,2028-10-23,2123,2,Budget,56,4739.84,558.71,4181.13,1172.81,0.02
2124,2028-10-24,2124,9,Budget,44,10809.04,1001.5,9807.54,1719.46,0.07
2125,2028-10-25,2125,19,Premium,39,5217.42,399.72,4817.7,1608.0,0.06
2126,2028-10-26,2126,18,Premium,37,4058.9,264.85,3794.05,1441.22,0.01
2127,2028-10-27,2127,13,Enterprise,83,36354.83,3804.02,32550.81,5425.58,0.09
2128,2028-10-28,2128,5,Enterprise,19,7568.65,891.57,6677.08,2216.45,0.03
2129,2028-10-29,2129,12,Enterprise,78,37770.72,4110.14,33660.58,9028.96,0.07
2130,2028-10-30,2130,16,Premium,53,14034.93,984.43,13050.5,3191.44,0.03
2131,2028-10-31,2131,11,Enterprise,55,26250.4,2047.91,24202.49,3253.54,0.1
2132,2028-11-01,2132,20,Premium,54,26992.44,1124.74,25867.699999999997,8208.62,0.04
2133,2028-11-02,2133,11,Premium,24,2200.32,108.79,2091.53,661.61,0.1
2134,2028-11-03,2134,14,Premium,35,2781.45,102.62,2678.83,672.28,0.08
2135,2028-11-04,2135,6,Budget,73,24125.77,304.18,23821.59,5803.73,0.08
2136,2028-11-05,2136,5,Premium,38,17206.4,1598.56,15607.840000000002,2414.24,0.08
2137,2028-11-06,2137,2,Budget,31,10871.7,1572.78,9298.92,1058.81,0.02
2138,2028-11-07,2138,8,Budget,95,25648.1,2340.58,23307.519999999997,7942.22,0.05
2139,2028-11-08,2139,5,Premium,76,19912.76,1372.86,18539.899999999998,7488.74,0.09
2140,2028-11-09,2140,11,Enterprise,128,60848.64,3851.4,56997.24,14731.64,0.06
2141,2028-11-10,2141,5,Budget,96,39989.76,1609.12,38380.64,14650.4,0.08
2142,2028-11-11,2142,15,Budget,61,22243.04,1848.42,20394.620000000003,6970.35,0.02
2143,2028-11-12,2143,17,Budget,78,25445.94,1837.75,23608.19,9463.67,0.08
2144,2028-11-13,2144,19,Budget,75,15662.25,1218.61,14443.64,2323.64,0.06
2145,2028-11-14,2145,10,Enterprise,30,1812.6,131.05,1681.55,387.95,0.08
2146,2028-11-15,2146,16,Premium,23,6224.03,780.99,5443.04,2321.02,0.06
2147,2028-11-16,2147,20,Budget,48,3326.4,455.01,2871.3900000000003,1109.79,0.07
2148,2028-11-17,2148,6,Enterprise,73,27038.47,1346.74,25691.73,6875.25,0.09
2149,2028-11-18,2149,12,Budget,97,7792.98,377.06,7415.919999999999,3031.52,0.06
2150,2028-11-19,2150,20,Enterprise,56,5389.44,229.16,5160.28,1462.04,0.1
2151,2028-11-20,2151,17,Budget,75,12804.0,748.36,12055.64,2065.64,0.04
2152,2028-11-21,2152,11,Enterprise,101,45211.64,6616.99,38594.65,14920.25,0.07
2153,2028-11-22,2153,1,Premium,23,1556.87,225.46,1331.4099999999999,503.41,0.05
2154,2028-11-23,2154,9,Budget,65,24467.3,1510.54,22956.76,8983.06,0.01
2155,2028-11-24,2155,15,Enterprise,90,16468.2,2105.1,14363.1,4974.3,0.09
2156,2028-11-25,2156,12,Budget,87,12350.52,1011.99,11338.53,3651.21,0.02
2157,2028-11-26,2157,7,Budget,72,21093.12,243.2,20849.92,6672.4,0.01
2158,2028-11-27,2158,2,Enterprise,64,12410.24,1830.46,10579.779999999999,3969.22,0.07
2159,2028-11-28,2159,13,Enterprise,30,13108.5,1288.54,11819.96,3971.06,0.05
2160,2028-11-29,2160,12,Premium,53,4891.37,80.44,4810.93,934.51,0.09
2161,2028-11-30,2161,5,Budget,104,9767.68,290.84,9476.84,2173.96,0.06
2162,2028-12-01,2162,2,Premium,89,25398.82,2945.4,22453.42,7351.9,0.09
2163,2028-12-02,2163,19,Enterprise,24,8559.6,506.05,8053.55,3272.51,0.06
2164,2028-12-03,2164,8,Premium,112,28258.72,3800.05,24458.670000000002,8387.79,0.07
2165,2028-12-04,2165,16,Budget,23,7776.99,984.33,6792.66,1339.36,0.08
2166,2028-12-05,2166,3,Premium,72,22663.44,2361.78,20301.66,6394.86,0.09
2167,2028-12-06,2167,15,Enterprise,40,10342.8,1072.04,9270.759999999998,2108.36,0.06
2168,2028-12-07,2168,17,Premium,65,13720.2,949.99,12770.210000000001,5448.61,0.09
2169,2028-12-08,2169,18,Enterprise,63,29898.54,1338.12,28560.420000000002,7744.59,0.07
2170,2028-12-09,2170,5,Enterprise,32,1685.12,118.94,1566.1799999999998,420.9,0.05
2171,2028-12-10,2171,15,Budget,80,9930.4,1432.65,8497.75,1215.35,0.04
2172,2028-12-11,2172,19,Premium,17,885.7,130.0,755.7,78.76,0.02
2173,2028-12-12,2173,12,Enterprise,72,33940.08,4684.2,29255.88,2847.0,0.07
2174,2028-12-13,2174,18,Enterprise,104,24831.04,3119.67,21711.370000000003,5385.45,0.08
2175,2028-12-14,2175,13,Enterprise,87,19593.27,1768.6,17824.670000000002,3816.8,0.06
2176,2028-12-15,2176,8,Enterprise,108,37971.72,4806.83,33164.89,6871.21,0.02
2177,2028-12-16,2177,11,Enterprise,58,14843.36,323.48,14519.880000000001,3211.04,0.05
2178,2028-12-17,2178,5,Premium,52,7602.4,285.29,7317.11,2719.27,0.03
2179,2028-12-18,2179,5,Budget,104,44203.12,5402.97,38800.15,14966.47,0.02
2180,2028-12-19,2180,1,Enterprise,49,17688.02,431.2,17256.82,3202.64,0.03
2181,2028-12-20,2181,8,Premium,126,15915.06,1347.09,14567.97,6177.63,0.05
2182,2028-12-21,2182,3,Enterprise,120,52531.2,1377.68,51153.52,9197.92,0.04
2183,2028-12-22,2183,1,Budget,80,39233.6,961.1,38272.5,9727.7,0.05
2184,2028-12-23,2184,14,Budget,81,17061.03,2136.95,14924.079999999998,6125.86,0.04
2185,2028-12-24,2185,18,Premium,33,10592.67,1293.06,9299.61,3901.14,0.03
2186,2028-12-25,2186,14,Budget,69,10160.94,1244.11,8916.83,2885.54,0.01
2187,2028-12-26,2187,8,Premium,58,24249.22,3164.56,21084.66,4777.96,0.07
2188,2028-12-27,2188,4,Enterprise,27,2411.91,245.51,2166.3999999999996,277.75,0.1
2189,2028-12-28,2189,12,Budget,102,31440.48,1915.32,29525.16,13505.04,0.04
2190,2028-12-29,2190,4,Premium,103,46845.43,4641.61,42203.82,6320.68,0.05
2191,2028-12-30,2191,17,Premium,90,9936.0,1248.71,8687.29,1224.49,0.06
2192,2028-12-31,2192,20,Enterprise,119,9091.6,791.33,8300.27,2729.88,0.03
2193,2029-01-01,2193,14,Premium,75,24749.25,774.48,23974.77,5046.27,0.07
2194,2029-01-02,2194,12,Enterprise,45,9388.8,141.62,9247.179999999998,2603.38,0.05
2195,2029-01-03,2195,3,Budget,30,3582.9,277.4,3305.5,977.2,0.05
2196,2029-01-04,2196,14,Budget,99,44327.25,5616.08,38711.17,4954.15,0.09
2197,2029-01-05,2197,19,Budget,55,22949.3,819.09,22130.21,9143.06,0.01
2198,2029-01-06,2198,13,Budget,29,10397.66,630.88,9766.78,2069.6,0.02
2199,2029-01-07,2199,3,Enterprise,72,13042.8,607.65,12435.15,3297.63,0.08
2200,2029-01-08,2200,16,Enterprise,99,30803.85,2058.5,28745.35,6401.05,0.05
2201,2029-01-09,2201,11,Budget,138,20352.24,971.95,19380.29,3682.79,0.07
2202,2029-01-10,2202,6,Budget,38,15462.58,1989.55,13473.03,4654.75,0.06
2203,2029-01-11,2203,14,Enterprise,77,35714.14,2094.67,33619.47,11938.58,0.06
2204,2029-01-12,2204,19,Premium,59,7191.51,639.94,6551.57,2391.48,0.02
2205,2029-01-13,2205,18,Budget,65,27847.3,1769.44,26077.86,5918.76,0.07
2206,2029-01-14,2206,3,Enterprise,98,9381.54,754.89,8626.650000000001,3315.05,0.06
2207,2029-01-15,2207,13,Enterprise,93,31397.73,2940.63,28457.1,10880.1,0.06
2208,2029-01-16,2208,1,Enterprise,66,5089.92,334.41,4755.51,846.33,0.04
2209,2029-01-17,2209,18,Budget,111,25315.77,2787.08,22528.690000000002,2695.21,0.03
2210,2029-01-18,2210,7,Budget,80,28454.4,3634.15,24820.25,8081.05,0.09
2211,2029-01-19,2211,3,Enterprise,66,25557.18,3403.44,22153.74,4465.74,0.09
2212,2029-01-20,2212,16,Premium,67,8828.59,572.98,8255.61,3549.53,0.05
2213,2029-01-21,2213,8,Budget,114,8873.76,749.81,8123.950000000001,2053.45,0.05
2214,2029-01-22,2214,19,Premium,103,43287.81,3370.32,39917.49,15470.44,0.04
2215,2029-01-23,2215,6,Premium,82,21816.92,317.17,21499.75,6850.45,0.08
2216,2029-01-24,2216,5,Budget,112,27965.28,3319.18,24646.1,3468.02,0.07
2217,2029-01-25,2217,15,Budget,54,23758.92,3251.52,20507.399999999998,6761.16,0.08
2218,2029-01-26,2218,13,Premium,101,23784.49,582.74,23201.75,11171.64,0.08
2219,2029-01-27,2219,18,Budget,105,14748.3,510.49,14237.81,6503.51,0.08
2220,2029-01-28,2220,19,Premium,102,49442.46,6595.41,42847.05,14759.31,0.05
2221,2029-01-29,2221,13,Premium,86,21778.64,2697.63,19081.01,3358.49,0.05
2222,2029-01-30,2222,2,Budget,15,1036.65,59.9,976.7500000000001,319.0,0.04
2223,2029-01-31,2223,3,Enterprise,56,22921.92,1694.69,21227.23,8514.11,0.05
2224,2029-02-01,2224,20,Budget,27,8184.78,448.9,7735.88,1573.94,0.08
2225,2029-02-02,2225,16,Enterprise,105,9258.9,1228.89,8030.009999999999,3101.31,0.04
2226,2029-02-03,2226,13,Budget,105,17059.35,2139.83,14919.519999999999,4784.92,0.04
2227,2029-02-04,2227,3,Premium,39,2818.92,86.75,2732.17,985.75,0.02
2228,2029-02-05,2228,10,Enterprise,119,7013.86,882.69,6131.17,2132.77,0.02
2229,2029-02-06,2229,19,Enterprise,47,12248.2,787.65,11460.550000000001,4896.53,0.05
2230,2029-02-07,2230,6,Premium,111,13216.77,1414.87,11801.900000000001,1517.75,0.04
2231,2029-02-08,2231,8,Budget,110,7912.3,731.97,7180.33,2122.53,0.04
2232,2029-02-09,2232,9,Budget,84,21751.8,967.32,20784.48,6286.92,0.04
2233,2029-02-10,2233,5,Budget,103,26528.68,2777.06,23751.62,9513.93,0.03
2234,2029-02-11,2234,9,Budget,37,3544.23,374.61,3169.62,406.46,0.06
2235,2029-02-12,2235,3,Budget,28,1404.2,84.41,1319.79,592.63,0.05
2236,2029-02-13,2236,8,Budget,28,11072.04,943.92,10128.12,2292.04,0.05
2237,2029-02-14,2237,13,Enterprise,114,35142.78,2826.8,32315.98,13070.5,0.04
2238,2029-02-15,2238,5,Budget,99,38096.19,566.98,37529.21,16594.67,0.07
2239,2029-02-16,2239,2,Enterprise,87,38360.91,3811.16,34549.75,14209.15,0.09
2240,2029-02-17,2240,7,Budget,83,20760.79,2167.14,18593.65,4904.46,0.09
2241,2029-02-18,2241,4,Premium,53,17202.74,625.91,16576.83,3758.78,0.03
2242,2029-02-19,2242,13,Premium,110,7306.2,577.02,6729.18,1197.28,0.09
2243,2029-02-20,2243,2,Enterprise,94,32139.54,463.59,31675.95,10162.17,0.03
2244,2029-02-21,2244,16,Enterprise,129,44773.32,659.82,44113.5,12752.31,0.06
2245,2029-02-22,2245,10,Enterprise,90,22431.6,1501.3,20930.3,7131.5,0.03
2246,2029-02-23,2246,9,Budget,26,7164.56,304.72,6859.84,1831.44,0.06
2247,2029-02-24,2247,14,Budget,24,2387.28,44.01,2343.27,1101.27,0.02
2248,2029-02-25,2248,12,Premium,44,21330.76,2880.63,18450.129999999997,7257.85,0.05
2249,2029-02-26,2249,2,Premium,101,37343.74,755.82,36587.92,10319.84,0.1
2250,2029-02-27,2250,7,Budget,53,14934.87,748.03,14186.84,5440.25,0.07
2251,2029-02-28,2251,5,Premium,106,45359.52,4842.0,40517.52,9218.9,0.05
2252,2029-03-01,2252,17,Enterprise,101,40608.06,1572.98,39035.079999999994,16680.75,0.04
2253,2029-03-02,2253,4,Premium,74,17776.28,1352.79,16423.489999999998,3993.71,0.08
2254,2029-03-03,2254,10,Enterprise,86,4854.7,294.97,4559.73,961.49,0.01
2255,2029-03-04,2255,14,Budget,71,23790.68,2398.32,21392.36,4686.06,0.07
2256,2029-03-05,2256,5,Budget,116,5903.24,102.88,5800.36,1247.36,0.05
2257,2029-03-06,2257,12,Budget,42,13054.44,1684.4,11370.04,3590.38,0.05
2258,2029-03-07,2258,6,Premium,50,5486.5,539.65,4946.85,2015.35,0.06
2259,2029-03-08,2259,16,Enterprise,82,14660.78,307.43,14353.35,3274.33,0.01
2260,2029-03-09,2260,16,Premium,88,10510.72,1528.44,8982.279999999999,1383.48,0.09
2261,2029-03-10,2261,18,Budget,89,19580.0,1587.31,17992.69,3430.51,0.06
2262,2029-03-11,2262,4,Premium,35,3845.8,199.47,3646.3300000000004,1403.53,0.02
2263,2029-03-12,2263,19,Budget,60,3369.0,480.7,2888.3,256.1,0.04
2264,2029-03-13,2264,13,Premium,77,16350.18,1584.84,14765.34,6057.41,0.07
2265,2029-03-14,2265,7,Premium,80,4276.0,192.97,4083.03,1141.43,0.07
2266,2029-03-15,2266,15,Premium,92,18377.92,1992.66,16385.26,2083.86,0.04
2267,2029-03-16,2267,4,Budget,60,25591.8,3122.67,22469.129999999997,9111.93,0.08
2268,2029-03-17,2268,5,Enterprise,27,13095.0,633.72,12461.28,4803.27,0.05
2269,2029-03-18,2269,9,Budget,71,29523.22,1160.21,28363.010000000002,4771.13,0.02
2270,2029-03-19,2270,10,Budget,92,24396.56,2199.18,22197.38,8936.5,0.09
2271,2029-03-20,2271,13,Budget,83,19227.78,799.01,18428.77,5019.29,0.04
2272,2029-03-21,2272,11,Premium,36,6860.52,946.49,5914.030000000001,1151.23,0.06
2273,2029-03-22,2273,18,Enterprise,56,25408.88,1901.71,23507.170000000002,6073.81,0.04
2274,2029-03-23,2274,15,Premium,20,9218.6,1209.79,8008.81,1440.01,0.03
2275,2029-03-24,2275,17,Budget,75,5400.75,193.61,5207.14,1091.14,0.07
2276,2029-03-25,2276,10,Premium,20,5697.0,708.01,4988.99,1782.19,0.04
2277,2029-03-26,2277,8,Budget,84,12279.96,1017.8,11262.16,1699.6,0.01
2278,2029-03-27,2278,13,Enterprise,93,44718.12,3180.18,41537.94,13388.7,0.08
2279,2029-03-28,2279,19,Premium,31,11011.82,876.4,10135.42,2766.41,0.02
2280,2029-03-29,2280,8,Enterprise,70,25689.3,3488.84,22200.46,4948.96,0.08
2281,2029-03-30,2281,4,Premium,47,2587.82,337.57,2250.25,753.3,0.04
2282,2029-03-31,2282,20,Premium,17,7553.78,442.06,7111.719999999999,1796.5,0.04
2283,2029-04-01,2283,13,Premium,61,13982.42,1235.39,12747.03,4152.13,0.05
2284,2029-04-02,2284,16,Premium,57,11469.54,338.76,11130.78,4830.0,0.05
2285,2029-04-03,2285,2,Premium,60,13822.8,606.12,13216.679999999998,6232.68,0.04
2286,2029-04-04,2286,14,Budget,63,30833.46,4464.74,26368.72,2804.2,0.09
2287,2029-04-05,2287,2,Enterprise,73,12022.37,1422.55,10599.820000000002,1009.08,0.06
2288,2029-04-06,2288,7,Enterprise,30,5001.0,113.48,4887.52,1145.92,0.09
2289,2029-04-07,2289,14,Enterprise,82,26839.42,1484.47,25354.949999999997,7993.09,0.03
2290,2029-04-08,2290,16,Budget,102,48300.06,4949.49,43350.57,13513.53,0.03
2291,2029-04-09,2291,7,Premium,69,21393.45,2972.47,18420.98,2286.02,0.03
2292,2029-04-10,2292,11,Premium,22,4612.74,98.78,4513.96,1245.2,0.04
2293,2029-04-11,2293,19,Budget,84,12385.8,825.46,11560.34,3790.34,0.09
2294,2029-04-12,2294,18,Premium,80,33632.8,3296.34,30336.460000000003,7023.66,0.08
2295,2029-04-13,2295,16,Enterprise,88,15064.72,2141.52,12923.199999999999,1087.2,0.06
2296,2029-04-14,2296,16,Enterprise,99,7884.36,1067.45,6816.91,1078.87,0.01
2297,2029-04-15,2297,4,Premium,86,15571.16,1282.67,14288.49,2058.43,0.06
2298,2029-04-16,2298,6,Premium,79,8812.45,1286.34,7526.110000000001,3059.45,0.02
2299,2029-04-17,2299,12,Premium,100,20103.0,1227.84,18875.16,4990.16,0.08
2300,2029-04-18,2300,17,Enterprise,49,15216.46,1629.42,13587.039999999999,2318.02,0.03
2301,2029-04-19,2301,7,Budget,32,3296.64,334.1,2962.54,1173.1,0.09
2302,2029-04-20,2302,5,Budget,95,6108.5,232.65,5875.85,1627.45,0.09
2303,2029-04-21,2303,8,Enterprise,16,1146.08,110.52,1035.56,162.6,0.02
2304,2029-04-22,2304,15,Premium,66,26235.0,981.1,25253.9,8177.06,0.04
2305,2029-04-23,2305,13,Premium,58,25357.6,413.17,24944.43,6056.15,0.09
2306,2029-04-24,2306,17,Premium,26,7105.02,480.62,6624.400000000001,1226.02,0.09
2307,2029-04-25,2307,14,Budget,30,9281.4,741.06,8540.34,2277.24,0.06
2308,2029-04-26,2308,5,Premium,74,22792.74,2850.44,19942.300000000003,1969.18,0.04
2309,2029-04-27,2309,13,Enterprise,78,11356.02,399.18,10956.84,3171.66,0.05
2310,2029-04-28,2310,9,Budget,47,9809.84,1214.52,8595.32,1380.82,0.09
2311,2029-04-29,2311,18,Enterprise,35,11539.85,387.74,11152.11,2370.26,0.03
2312,2029-04-30,2312,19,Enterprise,36,15116.76,1721.97,13394.79,5772.15,0.04
2313,2029-05-01,2313,20,Budget,90,39705.3,1760.06,37945.240000000005,17539.54,0.05
2314,2029-05-02,2314,5,Enterprise,27,7665.57,1022.91,6642.66,1417.08,0.05
2315,2029-05-03,2315,2,Budget,42,12738.18,249.12,12489.06,2821.92,0.01
2316,2029-05-04,2316,11,Enterprise,39,13571.22,630.11,12941.109999999999,5201.95,0.01
2317,2029-05-05,2317,15,Premium,50,7957.5,991.59,6965.91,2199.91,0.08
2318,2029-05-06,2318,5,Enterprise,85,10642.85,706.07,9936.78,1689.23,0.03
2319,2029-05-07,2319,19,Premium,48,19424.64,1416.96,18007.68,6123.84,0.07
2320,2029-05-08,2320,11,Premium,96,46779.84,4790.07,41989.77,17986.89,0.1
2321,2029-05-09,2321,15,Budget,28,5965.96,71.46,5894.5,2327.02,0.06
2322,2029-05-10,2322,9,Budget,54,21165.84,1758.84,19407.0,6814.74,0.08
2323,2029-05-11,2323,8,Premium,71,35234.46,402.38,34832.08,12935.68,0.09
2324,2029-05-12,2324,16,Premium,50,17960.5,2361.03,15599.47,3815.47,0.08
2325,2029-05-13,2325,8,Premium,82,8502.58,345.44,8157.14,3485.6,0.09
2326,2029-05-14,2326,9,Premium,51,16766.76,1175.89,15590.869999999999,3026.51,0.06
2327,2029-05-15,2327,10,Premium,48,7342.56,286.84,7055.72,2638.28,0.07
2328,2029-05-16,2328,17,Premium,69,25796.34,2480.34,23316.0,3550.26,0.07
2329,2029-05-17,2329,11,Enterprise,66,26609.88,705.84,25904.04,11016.42,0.09
2330,2029-05-18,2330,4,Budget,81,31719.6,3166.83,28552.769999999997,5841.99,0.04
2331,2029-05-19,2331,6,Premium,18,8487.36,1012.49,7474.870000000001,1359.37,0.05
2332,2029-05-20,2332,2,Budget,65,16046.55,1938.28,14108.269999999999,3486.62,0.08
2333,2029-05-21,2333,11,Budget,88,37241.6,2579.69,34661.909999999996,10761.99,0.02
2334,2029-05-22,2334,16,Enterprise,35,14856.1,2155.51,12700.59,1988.49,0.02
2335,2029-05-23,2335,15,Premium,79,26139.52,2248.09,23891.43,5986.87,0.05
2336,2029-05-24,2336,19,Budget,94,25633.8,2451.33,23182.47,7643.33,0.06
2337,2029-05-25,2337,1,Enterprise,98,13699.42,1819.84,11879.58,3186.98,0.09
2338,2029-05-26,2338,10,Budget,59,15123.47,1090.8,14032.67,1967.17,0.07
2339,2029-05-27,2339,14,Premium,52,22368.84,3059.13,19309.71,5152.71,0.03
2340,2029-05-28,2340,16,Premium,36,16252.2,1783.21,14468.990000000002,5533.43,0.09
2341,2029-05-29,2341,5,Budget,110,38625.4,3069.62,35555.78,6840.28,0.05
2342,2029-05-30,2342,20,Budget,104,7173.92,733.26,6440.66,1844.9,0.06
2343,2029-05-31,2343,7,Premium,36,15469.92,2068.9,13401.02,5459.06,0.04
2344,2029-06-01,2344,18,Enterprise,92,33586.44,2925.32,30661.120000000003,7460.56,0.04
2345,2029-06-02,2345,5,Budget,44,15523.2,1381.05,14142.150000000001,3546.51,0.03
2346,2029-06-03,2346,5,Premium,66,11429.88,1444.52,9985.359999999999,3630.88,0.01
2347,2029-06-04,2347,11,Budget,88,17579.76,1223.48,16356.279999999999,2918.68,0.05
2348,2029-06-05,2348,19,Premium,24,11307.6,644.28,10663.32,2831.88,0.03
2349,2029-06-06,2349,1,Enterprise,119,9498.58,264.1,9234.48,2649.02,0.07
2350,2029-06-07,2350,7,Premium,34,14219.82,1332.89,12886.93,1690.39,0.03
2351,2029-06-08,2351,20,Premium,63,7902.72,1095.39,6807.33,1869.39,0.06
2352,2029-06-09,2352,5,Enterprise,50,19624.5,442.02,19182.48,7946.98,0.06
2353,2029-06-10,2353,1,Budget,84,4980.36,207.58,4772.78,1797.5,0.04
2354,2029-06-11,2354,13,Enterprise,43,4896.41,258.9,4637.51,1149.78,0.02
2355,2029-06-12,2355,18,Enterprise,74,30056.58,631.29,29425.29,5788.95,0.05
2356,2029-06-13,2356,9,Budget,37,2292.89,224.55,2068.3399999999997,798.87,0.02
2357,2029-06-14,2357,2,Enterprise,83,39912.21,4215.49,35696.72,12811.13,0.07
2358,2029-06-15,2358,19,Premium,39,7218.9,1031.55,6187.349999999999,525.72,0.04
2359,2029-06-16,2359,2,Budget,75,12912.75,383.27,12529.48,4489.48,0.09
2360,2029-06-17,2360,2,Enterprise,48,10624.8,792.25,9832.55,3242.63,0.04
2361,2029-06-18,2361,6,Premium,40,10092.4,287.3,9805.1,2663.9,0.06
2362,2029-06-19,2362,15,Premium,52,8495.24,792.19,7703.049999999999,1154.17,0.02
2363,2029-06-20,2363,13,Premium,43,4351.6,458.16,3893.4400000000005,1428.68,0.09
2364,2029-06-21,2364,20,Enterprise,10,3129.3,123.11,3006.19,591.19,0.07
2365,2029-06-22,2365,3,Premium,81,24155.01,2730.87,21424.14,8915.31,0.09
2366,2029-06-23,2366,2,Enterprise,89,24224.02,1792.69,22431.33,6543.94,0.01
2367,2029-06-24,2367,11,Premium,101,16762.97,2496.35,14266.62,1759.79,0.09
2368,2029-06-25,2368,2,Enterprise,11,2622.4,264.63,2357.77,407.25,0.07
